Subject,Age,Handedness,Sex,condition1correct,respond3.RT,respond3.ACC,Cue
24,22,right,male,High-shape_Matched,313,1,No_cue
24,22,right,male,High-shape_Mismatched,705,1,Alter_cue
24,22,right,male,High-shape_Mismatched,566,0,Alter_cue
24,22,right,male,Low-Shape-Mismatched,914,1,No_cue
24,22,right,male,Low-Shape-Mismatched,490,1,Alter_cue
24,22,right,male,High-shape_Matched,533,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,547,1,No_cue
24,22,right,male,High-shape_Mismatched,530,1,No_cue
24,22,right,male,High-shape_Matched,469,1,No_cue
24,22,right,male,High-shape_Matched,666,1,Alter_cue
24,22,right,male,Low-Shape-Matched,482,0,No_cue
24,22,right,male,Low-Shape-Mismatched,819,1,No_cue
24,22,right,male,High-shape_Mismatched,324,0,No_cue
24,22,right,male,Low-Shape-Mismatched,900,1,No_cue
24,22,right,male,Low-Shape-Mismatched,599,1,Alter_cue
24,22,right,male,Low-Shape-Matched,695,1,No_cue
24,22,right,male,High-shape_Mismatched,658,1,No_cue
24,22,right,male,Low-Shape-Mismatched,877,1,Alter_cue
24,22,right,male,Low-Shape-Matched,677,1,No_cue
24,22,right,male,High-shape_Matched,455,1,Alter_cue
24,22,right,male,High-shape_Mismatched,0,0,No_cue
24,22,right,male,High-shape_Mismatched,483,1,Alter_cue
24,22,right,male,High-shape_Matched,471,1,No_cue
24,22,right,male,Low-Shape-Matched,676,1,No_cue
24,22,right,male,High-shape_Matched,676,1,No_cue
24,22,right,male,High-shape_Matched,595,1,No_cue
24,22,right,male,Low-Shape-Matched,612,1,No_cue
24,22,right,male,Low-Shape-Mismatched,635,0,Alter_cue
24,22,right,male,Low-Shape-Matched,608,0,No_cue
24,22,right,male,Low-Shape-Matched,704,1,No_cue
24,22,right,male,High-shape_Matched,356,1,No_cue
24,22,right,male,Low-Shape-Mismatched,742,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,560,0,No_cue
24,22,right,male,High-shape_Mismatched,471,1,No_cue
24,22,right,male,High-shape_Matched,622,1,Alter_cue
24,22,right,male,High-shape_Matched,358,1,No_cue
24,22,right,male,Low-Shape-Matched,504,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,629,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,568,1,Alter_cue
24,22,right,male,High-shape_Matched,448,1,No_cue
24,22,right,male,Low-Shape-Mismatched,765,1,Alter_cue
24,22,right,male,Low-Shape-Matched,662,1,No_cue
24,22,right,male,High-shape_Matched,399,1,Alter_cue
24,22,right,male,High-shape_Mismatched,312,0,Alter_cue
24,22,right,male,High-shape_Matched,416,1,No_cue
24,22,right,male,High-shape_Matched,399,1,No_cue
24,22,right,male,High-shape_Matched,350,1,No_cue
24,22,right,male,Low-Shape-Mismatched,498,1,Alter_cue
24,22,right,male,Low-Shape-Matched,634,1,Alter_cue
24,22,right,male,High-shape_Matched,449,1,Alter_cue
24,22,right,male,Low-Shape-Matched,581,0,No_cue
24,22,right,male,High-shape_Matched,305,1,Alter_cue
24,22,right,male,High-shape_Mismatched,829,1,Alter_cue
24,22,right,male,Low-Shape-Matched,450,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,514,1,No_cue
24,22,right,male,High-shape_Matched,493,1,No_cue
24,22,right,male,High-shape_Mismatched,530,0,No_cue
24,22,right,male,Low-Shape-Mismatched,475,1,Alter_cue
24,22,right,male,High-shape_Matched,245,1,Alter_cue
24,22,right,male,High-shape_Mismatched,272,0,No_cue
24,22,right,male,High-shape_Mismatched,567,1,Alter_cue
24,22,right,male,High-shape_Mismatched,600,1,Alter_cue
24,22,right,male,Low-Shape-Matched,642,1,Alter_cue
24,22,right,male,High-shape_Mismatched,488,1,Alter_cue
24,22,right,male,Low-Shape-Matched,603,1,No_cue
24,22,right,male,High-shape_Matched,340,1,No_cue
24,22,right,male,Low-Shape-Matched,610,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,669,1,Alter_cue
24,22,right,male,High-shape_Mismatched,355,0,No_cue
24,22,right,male,Low-Shape-Matched,800,1,No_cue
24,22,right,male,Low-Shape-Matched,507,0,Alter_cue
24,22,right,male,Low-Shape-Matched,598,1,Alter_cue
24,22,right,male,High-shape_Mismatched,631,1,Alter_cue
24,22,right,male,High-shape_Mismatched,460,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,717,1,No_cue
24,22,right,male,High-shape_Matched,398,1,Alter_cue
24,22,right,male,Low-Shape-Matched,704,1,Alter_cue
24,22,right,male,High-shape_Matched,566,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,490,1,No_cue
24,22,right,male,High-shape_Matched,363,1,No_cue
24,22,right,male,Low-Shape-Mismatched,439,1,No_cue
24,22,right,male,High-shape_Mismatched,586,1,No_cue
24,22,right,male,Low-Shape-Mismatched,766,1,Alter_cue
24,22,right,male,Low-Shape-Matched,606,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,657,1,Alter_cue
24,22,right,male,High-shape_Matched,439,1,Alter_cue
24,22,right,male,High-shape_Mismatched,593,1,No_cue
24,22,right,male,Low-Shape-Matched,730,1,No_cue
24,22,right,male,Low-Shape-Matched,566,1,No_cue
24,22,right,male,Low-Shape-Matched,401,1,Alter_cue
24,22,right,male,Low-Shape-Matched,391,1,No_cue
24,22,right,male,Low-Shape-Mismatched,669,1,No_cue
24,22,right,male,Low-Shape-Mismatched,817,1,No_cue
24,22,right,male,High-shape_Matched,414,1,No_cue
24,22,right,male,High-shape_Mismatched,445,1,Alter_cue
24,22,right,male,Low-Shape-Matched,802,1,No_cue
24,22,right,male,Low-Shape-Mismatched,576,1,No_cue
24,22,right,male,High-shape_Matched,419,1,No_cue
24,22,right,male,Low-Shape-Mismatched,577,1,No_cue
24,22,right,male,Low-Shape-Mismatched,432,1,Alter_cue
24,22,right,male,Low-Shape-Matched,380,0,No_cue
24,22,right,male,High-shape_Mismatched,470,1,No_cue
24,22,right,male,Low-Shape-Mismatched,548,1,Alter_cue
24,22,right,male,Low-Shape-Matched,512,0,No_cue
24,22,right,male,High-shape_Mismatched,614,1,No_cue
24,22,right,male,Low-Shape-Mismatched,563,1,No_cue
24,22,right,male,Low-Shape-Matched,576,1,Alter_cue
24,22,right,male,Low-Shape-Matched,564,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,639,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,650,1,No_cue
24,22,right,male,High-shape_Matched,438,1,Alter_cue
24,22,right,male,Low-Shape-Matched,565,0,No_cue
24,22,right,male,High-shape_Matched,444,1,No_cue
24,22,right,male,Low-Shape-Mismatched,746,1,No_cue
24,22,right,male,Low-Shape-Matched,561,1,Alter_cue
24,22,right,male,High-shape_Matched,788,1,No_cue
24,22,right,male,Low-Shape-Mismatched,0,0,Alter_cue
24,22,right,male,High-shape_Mismatched,466,1,Alter_cue
24,22,right,male,High-shape_Matched,378,1,Alter_cue
24,22,right,male,High-shape_Matched,509,1,No_cue
24,22,right,male,Low-Shape-Mismatched,492,1,Alter_cue
24,22,right,male,High-shape_Mismatched,584,1,No_cue
24,22,right,male,High-shape_Matched,712,1,No_cue
24,22,right,male,Low-Shape-Mismatched,487,1,No_cue
24,22,right,male,High-shape_Mismatched,710,1,No_cue
24,22,right,male,High-shape_Matched,345,1,Alter_cue
24,22,right,male,High-shape_Mismatched,706,1,No_cue
24,22,right,male,Low-Shape-Mismatched,728,1,Alter_cue
24,22,right,male,Low-Shape-Matched,644,1,No_cue
24,22,right,male,High-shape_Matched,432,1,Alter_cue
24,22,right,male,Low-Shape-Matched,662,1,Alter_cue
24,22,right,male,Low-Shape-Matched,348,1,Alter_cue
24,22,right,male,High-shape_Mismatched,497,1,Alter_cue
24,22,right,male,Low-Shape-Matched,697,0,Alter_cue
24,22,right,male,Low-Shape-Mismatched,631,0,No_cue
24,22,right,male,Low-Shape-Matched,693,1,Alter_cue
24,22,right,male,Low-Shape-Matched,364,1,No_cue
24,22,right,male,Low-Shape-Matched,334,1,No_cue
24,22,right,male,High-shape_Mismatched,727,1,No_cue
24,22,right,male,Low-Shape-Matched,389,0,No_cue
24,22,right,male,High-shape_Matched,326,1,No_cue
24,22,right,male,High-shape_Mismatched,0,0,Alter_cue
24,22,right,male,High-shape_Mismatched,832,1,No_cue
24,22,right,male,High-shape_Mismatched,426,1,No_cue
24,22,right,male,High-shape_Mismatched,350,1,Alter_cue
24,22,right,male,Low-Shape-Matched,0,0,No_cue
24,22,right,male,Low-Shape-Matched,938,0,Alter_cue
24,22,right,male,High-shape_Mismatched,554,1,No_cue
24,22,right,male,Low-Shape-Mismatched,506,0,No_cue
24,22,right,male,High-shape_Mismatched,556,1,Alter_cue
24,22,right,male,High-shape_Matched,415,1,Alter_cue
24,22,right,male,High-shape_Mismatched,481,1,Alter_cue
24,22,right,male,High-shape_Matched,440,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,426,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,656,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,504,1,No_cue
24,22,right,male,High-shape_Mismatched,642,1,Alter_cue
24,22,right,male,High-shape_Matched,472,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,499,1,Alter_cue
24,22,right,male,High-shape_Matched,361,1,Alter_cue
24,22,right,male,High-shape_Mismatched,439,1,No_cue
24,22,right,male,High-shape_Matched,528,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,484,1,No_cue
24,22,right,male,Low-Shape-Mismatched,497,1,Alter_cue
24,22,right,male,High-shape_Matched,535,1,Alter_cue
24,22,right,male,High-shape_Mismatched,434,1,Alter_cue
24,22,right,male,Low-Shape-Matched,547,1,Alter_cue
24,22,right,male,Low-Shape-Mismatched,536,1,No_cue
24,22,right,male,High-shape_Matched,411,1,No_cue
24,22,right,male,Low-Shape-Matched,804,1,Alter_cue
24,22,right,male,Low-Shape-Matched,492,1,Alter_cue
24,22,right,male,Low-Shape-Matched,255,1,Alter_cue
24,22,right,male,Low-Shape-Matched,341,1,No_cue
24,22,right,male,High-shape_Mismatched,484,1,No_cue
24,22,right,male,High-shape_Mismatched,408,1,No_cue
24,22,right,male,Low-Shape-Mismatched,839,0,No_cue
24,22,right,male,High-shape_Mismatched,0,0,Alter_cue
24,22,right,male,High-shape_Mismatched,531,1,No_cue
24,22,right,male,Low-Shape-Matched,408,0,Alter_cue
24,22,right,male,Low-Shape-Mismatched,324,0,No_cue
24,22,right,male,High-shape_Matched,476,1,No_cue
24,22,right,male,High-shape_Mismatched,465,1,Alter_cue
24,22,right,male,High-shape_Mismatched,654,1,Alter_cue
24,22,right,male,High-shape_Matched,352,1,Alter_cue
24,22,right,male,High-shape_Mismatched,507,1,Alter_cue
24,22,right,male,High-shape_Mismatched,517,1,Alter_cue
24,22,right,male,High-shape_Matched,441,1,No_cue
24,22,right,male,High-shape_Mismatched,530,1,No_cue
24,22,right,male,High-shape_Matched,400,1,Alter_cue
