Subject,Session,Matchness,Identity,Trialtype,RT,ACC
22,6,Nonmatch,Friend,exp,0.7436,1
22,6,Nonmatch,Friend,exp,0.4682,1
22,6,Nonmatch,Friend,exp,0.6226,1
22,6,Nonmatch,Friend,exp,0.6442,1
22,6,Nonmatch,Friend,exp,0.7528,1
22,6,Nonmatch,Friend,exp,0.6674,1
22,6,Nonmatch,Friend,exp,0.9691,1
22,6,Nonmatch,Friend,exp,0.7969,1
22,6,Nonmatch,Friend,exp,0.9331,1
22,6,Nonmatch,Friend,exp,0.9037,0
22,6,Nonmatch,Friend,exp,0.6135,1
22,6,Nonmatch,Friend,exp,0.7293,1
22,6,Nonmatch,Stranger,prac,0.8819,1
22,6,Nonmatch,Stranger,prac,0.7449,1
22,6,Nonmatch,Stranger,prac,0.5864,1
22,6,Nonmatch,Stranger,prac,0.568,1
22,6,Nonmatch,Stranger,exp,0.6693,1
22,6,Nonmatch,Stranger,exp,0.4731,1
22,6,Nonmatch,Stranger,exp,0.5878,1
22,6,Nonmatch,Stranger,exp,0.8058,1
22,6,Nonmatch,Stranger,exp,0.7573,1
22,6,Nonmatch,Stranger,exp,0.8904,1
22,6,Nonmatch,Stranger,exp,0.8053,1
22,6,Nonmatch,Stranger,exp,0.6127,0
22,6,Nonmatch,Stranger,exp,0.7825,1
22,6,Nonmatch,Stranger,exp,0.8503,1
22,6,Nonmatch,Stranger,exp,0.7783,0
22,6,Nonmatch,Stranger,exp,0.7391,1
22,6,Nonmatch,Stranger,exp,0.6988,0
22,6,Nonmatch,Stranger,exp,0.5925,1
22,6,Nonmatch,Stranger,exp,0.6483,1
22,6,Nonmatch,Stranger,exp,0.5875,1
22,6,Nonmatch,Stranger,exp,0.5756,1
22,6,Nonmatch,Stranger,exp,0.8183,1
22,6,Nonmatch,Stranger,exp,0.6792,1
22,6,Nonmatch,Stranger,exp,0.9382,1
22,6,Nonmatch,Stranger,exp,0.6114,1
22,6,Nonmatch,Stranger,exp,0.6251,1
22,6,Nonmatch,Stranger,exp,0.8089,1
22,6,Nonmatch,Stranger,exp,0.5877,0
22,6,Nonmatch,Stranger,exp,0.9145,1
22,6,Nonmatch,Stranger,exp,0.7257,0
22,6,Nonmatch,Stranger,exp,1.0841,1
22,6,Nonmatch,Stranger,exp,0.7715,1
22,6,Nonmatch,Stranger,exp,0.691,1
22,6,Nonmatch,Stranger,exp,1.0841,1
22,6,Nonmatch,Stranger,exp,0.6374,1
22,6,Nonmatch,Stranger,exp,0.6501,1
22,6,Nonmatch,Stranger,exp,0.5479,1
22,6,Nonmatch,Stranger,exp,0.7667,1
22,6,Nonmatch,Stranger,exp,0.5092,1
22,6,Nonmatch,Stranger,exp,1.0841,1
22,6,Nonmatch,Stranger,exp,0.5642,1
22,6,Nonmatch,Stranger,exp,0.4433,1
22,6,Nonmatch,Stranger,exp,0.816,1
22,6,Nonmatch,Stranger,exp,0.8422,1
22,6,Nonmatch,Stranger,exp,0.6419,0
22,6,Nonmatch,Stranger,exp,0.7355,1
22,6,Nonmatch,Stranger,exp,0.7329,1
22,6,Nonmatch,Stranger,exp,0.4846,1
22,6,Nonmatch,Stranger,exp,0.6842,1
22,6,Nonmatch,Stranger,exp,0.7445,1
22,6,Nonmatch,Stranger,exp,0.5853,1
22,6,Nonmatch,Stranger,exp,0.6709,0
22,6,Nonmatch,Stranger,exp,0.6831,1
22,6,Nonmatch,Stranger,exp,0.7618,-1
22,6,Nonmatch,Stranger,exp,0.6523,1
22,6,Nonmatch,Stranger,exp,0.8287,1
22,6,Nonmatch,Stranger,exp,0.7129,0
22,6,Nonmatch,Stranger,exp,0.6195,1
22,6,Nonmatch,Stranger,exp,0.6607,1
22,6,Nonmatch,Stranger,exp,0.35,1
22,6,Nonmatch,Stranger,exp,0.7714,1
22,6,Nonmatch,Stranger,exp,0.7834,1
22,6,Nonmatch,Stranger,exp,0.4993,1
22,6,Nonmatch,Stranger,exp,0.6213,1
23,1,Match,Self,prac,0.6106,1
23,1,Match,Self,prac,0.8133,1
23,1,Match,Self,prac,0.6696,1
23,1,Match,Self,prac,0.6607,1
23,1,Match,Self,exp,0.5367,1
23,1,Match,Self,exp,0.8304,1
23,1,Match,Self,exp,0.7164,0
23,1,Match,Self,exp,0.5167,0
23,1,Match,Self,exp,0.6392,1
23,1,Match,Self,exp,0.588,1
23,1,Match,Self,exp,0.8459,0
23,1,Match,Self,exp,0.6605,0
23,1,Match,Self,exp,1.085,1
23,1,Match,Self,exp,0.8237,0
23,1,Match,Self,exp,1.0841,1
23,1,Match,Self,exp,0.8785,0
23,1,Match,Self,exp,0.5184,1
23,1,Match,Self,exp,0.6728,1
23,1,Match,Self,exp,0.394,1
23,1,Match,Self,exp,0.7608,1
23,1,Match,Self,exp,0.9166,1
23,1,Match,Self,exp,0.6406,1
23,1,Match,Self,exp,0.6014,1
23,1,Match,Self,exp,0.7886,1
23,1,Match,Self,exp,0.5221,1
23,1,Match,Self,exp,0.6242,1
23,1,Match,Self,exp,1.085,1
23,1,Match,Self,exp,0.9977,1
23,1,Match,Self,exp,0.6567,1
23,1,Match,Self,exp,0.8975,-1
23,1,Match,Self,exp,0.6868,1
23,1,Match,Self,exp,0.7636,1
23,1,Match,Self,exp,0.4958,1
23,1,Match,Self,exp,0.699,1
23,1,Match,Self,exp,0.882,1
23,1,Match,Self,exp,0.71,1
23,1,Match,Self,exp,0.61,0
23,1,Match,Self,exp,1.033,1
23,1,Match,Self,exp,0.6877,1
23,1,Match,Self,exp,0.7879,1
23,1,Match,Self,exp,0.6716,1
23,1,Match,Self,exp,0.7031,1
23,1,Match,Self,exp,1.1561,-1
23,1,Match,Self,exp,0.4008,1
23,1,Match,Self,exp,0.6061,0
23,1,Match,Self,exp,0.7293,1
23,1,Match,Self,exp,0.6999,-1
23,1,Match,Self,exp,0.9402,0
23,1,Match,Self,exp,0.5706,1
23,1,Match,Self,exp,0.7363,1
23,1,Match,Self,exp,0.9362,1
23,1,Match,Self,exp,0.5841,1
23,1,Match,Self,exp,1.0331,0
23,1,Match,Self,exp,0.7624,1
23,1,Match,Self,exp,0.7722,0
23,1,Match,Self,exp,0.7932,0
23,1,Match,Self,exp,0.6479,0
23,1,Match,Self,exp,0.5864,1
23,1,Match,Self,exp,1.0077,1
23,1,Match,Self,exp,0.533,0
23,1,Match,Self,exp,0.7438,1
23,1,Match,Self,exp,0.5733,1
23,1,Match,Self,exp,0.5962,1
23,1,Match,Self,exp,0.7674,1
23,1,Match,Friend,prac,0.9769,1
23,1,Match,Friend,prac,0.5879,1
23,1,Match,Friend,prac,0.6442,1
23,1,Match,Friend,prac,0.775,0
23,1,Match,Friend,exp,0.6768,1
23,1,Match,Friend,exp,0.7363,1
23,1,Match,Friend,exp,0.7605,1
23,1,Match,Friend,exp,0.8569,0
23,1,Match,Friend,exp,0.6736,1
23,1,Match,Friend,exp,0.7891,0
23,1,Match,Friend,exp,0.5336,1
23,1,Match,Friend,exp,0.8842,1
23,1,Match,Friend,exp,0.4504,1
23,1,Match,Friend,exp,0.8956,1
23,1,Match,Friend,exp,0.5506,1
23,1,Match,Friend,exp,0.5426,1
23,1,Match,Friend,exp,0.8452,1
23,1,Match,Friend,exp,0.655,1
23,1,Match,Friend,exp,1.0304,1
23,1,Match,Friend,exp,0.5726,1
23,1,Match,Friend,exp,0.588,1
23,1,Match,Friend,exp,0.6005,1
23,1,Match,Friend,exp,0.5331,1
23,1,Match,Friend,exp,0.6239,1
23,1,Match,Friend,exp,0.4897,1
23,1,Match,Friend,exp,0.6348,1
23,1,Match,Friend,exp,0.8,1
23,1,Match,Friend,exp,0.7276,1
23,1,Match,Friend,exp,0.8319,1
23,1,Match,Friend,exp,0.8727,1
23,1,Match,Friend,exp,1.033,1
23,1,Match,Friend,exp,0.7838,0
23,1,Match,Friend,exp,0.7987,1
23,1,Match,Friend,exp,0.6793,1
23,1,Match,Friend,exp,0.6781,1
23,1,Match,Friend,exp,0.7892,1
23,1,Match,Friend,exp,0.6312,1
23,1,Match,Friend,exp,0.7328,1
23,1,Match,Friend,exp,0.725,1
23,1,Match,Friend,exp,0.7028,1
23,1,Match,Friend,exp,0.9573,1
23,1,Match,Friend,exp,0.5732,1
23,1,Match,Friend,exp,0.7309,1
23,1,Match,Friend,exp,0.4846,1
23,1,Match,Friend,exp,0.7758,1
23,1,Match,Friend,exp,0.546,1
23,1,Match,Friend,exp,0.6358,1
23,1,Match,Friend,exp,0.6933,1
23,1,Match,Friend,exp,0.7221,1
23,1,Match,Friend,exp,0.6233,1
23,1,Match,Friend,exp,0.7523,1
23,1,Match,Friend,exp,0.5485,1
23,1,Match,Friend,exp,0.6936,1
23,1,Match,Friend,exp,0.781,0
23,1,Match,Friend,exp,0.9147,1
23,1,Match,Friend,exp,0.5864,1
23,1,Match,Friend,exp,0.4028,1
23,1,Match,Friend,exp,0.621,1
23,1,Match,Friend,exp,0.4374,0
23,1,Match,Friend,exp,0.7949,1
23,1,Match,Friend,exp,0.4307,1
23,1,Match,Friend,exp,0.6126,1
23,1,Match,Friend,exp,1.0841,0
23,1,Match,Friend,exp,0.6303,0
23,1,Match,Stranger,prac,0.6649,1
23,1,Match,Stranger,prac,1.0382,1
23,1,Match,Stranger,prac,0.625,1
23,1,Match,Stranger,prac,0.5309,1
23,1,Match,Stranger,exp,0.8456,1
23,1,Match,Stranger,exp,0.7029,1
23,1,Match,Stranger,exp,0.6962,1
23,1,Match,Stranger,exp,0.6595,1
23,1,Match,Stranger,exp,0.5121,1
23,1,Match,Stranger,exp,0.9561,0
23,1,Match,Stranger,exp,0.4716,1
23,1,Match,Stranger,exp,0.4842,0
23,1,Match,Stranger,exp,0.8721,1
23,1,Match,Stranger,exp,0.7155,1
23,1,Match,Stranger,exp,0.5417,1
23,1,Match,Stranger,exp,0.6786,1
23,1,Match,Stranger,exp,0.9557,0
23,1,Match,Stranger,exp,0.7393,0
23,1,Match,Stranger,exp,0.8535,1
23,1,Match,Stranger,exp,0.7653,1
23,1,Match,Stranger,exp,0.5992,1
23,1,Match,Stranger,exp,0.639,1
23,1,Match,Stranger,exp,0.5418,1
23,1,Match,Stranger,exp,0.823,1
23,1,Match,Stranger,exp,0.6517,1
23,1,Match,Stranger,exp,0.4826,1
23,1,Match,Stranger,exp,0.72,1
23,1,Match,Stranger,exp,0.5836,1
23,1,Match,Stranger,exp,0.921,1
23,1,Match,Stranger,exp,0.8713,1
23,1,Match,Stranger,exp,0.5774,1
23,1,Match,Stranger,exp,0.6794,0
23,1,Match,Stranger,exp,0.49370000000000003,1
23,1,Match,Stranger,exp,0.5292,1
23,1,Match,Stranger,exp,0.6219,1
23,1,Match,Stranger,exp,0.5948,1
23,1,Match,Stranger,exp,0.7158,1
23,1,Match,Stranger,exp,0.7935,1
23,1,Match,Stranger,exp,0.7966,1
23,1,Match,Stranger,exp,0.9368,1
23,1,Match,Stranger,exp,0.77,1
23,1,Match,Stranger,exp,0.7688,1
23,1,Match,Stranger,exp,0.6809,0
23,1,Match,Stranger,exp,0.6648,1
23,1,Match,Stranger,exp,0.7102,1
23,1,Match,Stranger,exp,0.67,1
23,1,Match,Stranger,exp,1.0403,1
23,1,Match,Stranger,exp,0.6928,1
23,1,Match,Stranger,exp,0.8111,1
23,1,Match,Stranger,exp,0.6744,0
23,1,Match,Stranger,exp,0.7223,1
23,1,Match,Stranger,exp,0.5965,1
23,1,Match,Stranger,exp,0.7196,1
23,1,Match,Stranger,exp,0.6993,0
23,1,Match,Stranger,exp,0.7315,0
23,1,Match,Stranger,exp,0.588,1
23,1,Match,Stranger,exp,0.6745,1
23,1,Match,Stranger,exp,0.6648,1
23,1,Match,Stranger,exp,0.5202,1
23,1,Match,Stranger,exp,0.6223,1
23,1,Match,Stranger,exp,0.7028,1
23,1,Match,Stranger,exp,0.5525,1
23,1,Match,Stranger,exp,0.6148,1
23,1,Match,Stranger,exp,0.5695,1
23,1,Nonmatch,Self,prac,0.779,1
23,1,Nonmatch,Self,prac,0.5041,1
23,1,Nonmatch,Self,prac,0.7673,1
23,1,Nonmatch,Self,prac,0.766,0
23,1,Nonmatch,Self,exp,0.4926,1
23,1,Nonmatch,Self,exp,0.728,1
23,1,Nonmatch,Self,exp,0.8902,1
23,1,Nonmatch,Self,exp,0.7049,1
23,1,Nonmatch,Self,exp,0.6458,1
23,1,Nonmatch,Self,exp,0.7772,1
23,1,Nonmatch,Self,exp,0.6269,1
23,1,Nonmatch,Self,exp,0.496,1
23,1,Nonmatch,Self,exp,0.6726,1
23,1,Nonmatch,Self,exp,0.7018,1
23,1,Nonmatch,Self,exp,0.6935,0
23,1,Nonmatch,Self,exp,0.5511,1
23,1,Nonmatch,Self,exp,0.6308,1
23,1,Nonmatch,Self,exp,0.7481,1
23,1,Nonmatch,Self,exp,0.3534,1
23,1,Nonmatch,Self,exp,0.6204,1
23,1,Nonmatch,Self,exp,1.085,1
23,1,Nonmatch,Self,exp,0.7887,1
23,1,Nonmatch,Self,exp,0.4848,1
23,1,Nonmatch,Self,exp,0.6228,1
23,1,Nonmatch,Self,exp,0.7286,1
23,1,Nonmatch,Self,exp,1.0731,1
23,1,Nonmatch,Self,exp,0.8983,1
23,1,Nonmatch,Self,exp,0.6438,1
23,1,Nonmatch,Self,exp,0.786,1
23,1,Nonmatch,Self,exp,0.8988,1
23,1,Nonmatch,Self,exp,0.5669,1
23,1,Nonmatch,Self,exp,0.4835,0
23,1,Nonmatch,Self,exp,0.8245,1
23,1,Nonmatch,Self,exp,0.6011,1
23,1,Nonmatch,Self,exp,0.7668,1
23,1,Nonmatch,Self,exp,0.7543,1
23,1,Nonmatch,Self,exp,0.4936,0
23,1,Nonmatch,Self,exp,0.4809,0
23,1,Nonmatch,Self,exp,0.5306,1
23,1,Nonmatch,Self,exp,0.7078,1
23,1,Nonmatch,Self,exp,0.689,1
23,1,Nonmatch,Self,exp,0.7613,1
23,1,Nonmatch,Self,exp,0.8343,0
23,1,Nonmatch,Self,exp,0.5062,1
23,1,Nonmatch,Self,exp,0.5809,1
23,1,Nonmatch,Self,exp,0.9593,0
23,1,Nonmatch,Self,exp,0.7062,1
23,1,Nonmatch,Self,exp,0.7325,1
23,1,Nonmatch,Self,exp,0.5703,0
23,1,Nonmatch,Self,exp,0.6992,1
23,1,Nonmatch,Self,exp,0.6504,1
23,1,Nonmatch,Self,exp,0.7807,1
23,1,Nonmatch,Self,exp,0.7895,1
23,1,Nonmatch,Self,exp,0.7372,1
23,1,Nonmatch,Self,exp,0.592,1
23,1,Nonmatch,Self,exp,0.9317,0
23,1,Nonmatch,Self,exp,0.6809,1
23,1,Nonmatch,Self,exp,0.8051,1
23,1,Nonmatch,Self,exp,0.6925,1
23,1,Nonmatch,Self,exp,0.7808,1
23,1,Nonmatch,Self,exp,0.3638,1
23,1,Nonmatch,Self,exp,0.633,1
23,1,Nonmatch,Self,exp,0.736,0
23,1,Nonmatch,Self,exp,0.6993,1
23,1,Nonmatch,Friend,prac,0.9278,1
23,1,Nonmatch,Friend,prac,0.822,1
23,1,Nonmatch,Friend,prac,0.8883,1
23,1,Nonmatch,Friend,prac,0.8327,1
23,1,Nonmatch,Friend,exp,0.6789,1
23,1,Nonmatch,Friend,exp,0.5203,1
23,1,Nonmatch,Friend,exp,0.7516,1
23,1,Nonmatch,Friend,exp,0.6396,1
23,1,Nonmatch,Friend,exp,0.825,1
23,1,Nonmatch,Friend,exp,0.5976,1
23,1,Nonmatch,Friend,exp,0.4891,1
23,1,Nonmatch,Friend,exp,0.7642,1
23,1,Nonmatch,Friend,exp,0.7032,1
23,1,Nonmatch,Friend,exp,0.6392,1
23,1,Nonmatch,Friend,exp,0.9625,1
23,1,Nonmatch,Friend,exp,0.919,1
23,1,Nonmatch,Friend,exp,0.7855,1
23,1,Nonmatch,Friend,exp,0.9599,1
23,1,Nonmatch,Friend,exp,0.845,0
23,1,Nonmatch,Friend,exp,0.9487,0
23,1,Nonmatch,Friend,exp,0.7033,1
23,1,Nonmatch,Friend,exp,0.6041,1
23,1,Nonmatch,Friend,exp,0.7672,1
23,1,Nonmatch,Friend,exp,0.6775,1
23,1,Nonmatch,Friend,exp,0.7632,1
23,1,Nonmatch,Friend,exp,0.8354,1
23,1,Nonmatch,Friend,exp,0.9022,1
23,1,Nonmatch,Friend,exp,0.7202,1
23,1,Nonmatch,Friend,exp,0.8151,1
23,1,Nonmatch,Friend,exp,0.7152,0
23,1,Nonmatch,Friend,exp,0.6289,1
23,1,Nonmatch,Friend,exp,1.1081,1
23,1,Nonmatch,Friend,exp,0.7111,1
23,1,Nonmatch,Friend,exp,0.8057,1
23,1,Nonmatch,Friend,exp,0.5529,1
23,1,Nonmatch,Friend,exp,0.4955,1
23,1,Nonmatch,Friend,exp,0.6045,1
23,1,Nonmatch,Friend,exp,0.5266,1
23,1,Nonmatch,Friend,exp,0.5744,1
23,1,Nonmatch,Friend,exp,0.8389,1
23,1,Nonmatch,Friend,exp,1.0841,1
23,1,Nonmatch,Friend,exp,0.7363,1
23,1,Nonmatch,Friend,exp,0.878,1
23,1,Nonmatch,Friend,exp,0.6943,1
23,1,Nonmatch,Friend,exp,0.811,1
23,1,Nonmatch,Friend,exp,0.6467,1
23,1,Nonmatch,Friend,exp,0.6616,0
23,1,Nonmatch,Friend,exp,0.6339,1
23,1,Nonmatch,Friend,exp,0.6721,1
23,1,Nonmatch,Friend,exp,0.6432,1
23,1,Nonmatch,Friend,exp,0.8518,1
23,1,Nonmatch,Friend,exp,0.6588,1
23,1,Nonmatch,Friend,exp,0.8131,1
23,1,Nonmatch,Friend,exp,0.9076,-1
23,1,Nonmatch,Friend,exp,0.6472,1
23,1,Nonmatch,Friend,exp,0.3561,1
23,1,Nonmatch,Friend,exp,0.6074,0
23,1,Nonmatch,Friend,exp,0.902,0
23,1,Nonmatch,Friend,exp,0.5658,1
23,1,Nonmatch,Friend,exp,0.6872,1
23,1,Nonmatch,Friend,exp,0.7124,1
23,1,Nonmatch,Friend,exp,0.5795,1
23,1,Nonmatch,Friend,exp,0.7707,0
23,1,Nonmatch,Friend,exp,0.8179,0
23,1,Nonmatch,Stranger,prac,0.6295,1
23,1,Nonmatch,Stranger,prac,0.8331,1
23,1,Nonmatch,Stranger,prac,0.6379,1
23,1,Nonmatch,Stranger,prac,0.7643,0
23,1,Nonmatch,Stranger,exp,1.085,1
23,1,Nonmatch,Stranger,exp,0.7224,1
23,1,Nonmatch,Stranger,exp,0.6072,1
23,1,Nonmatch,Stranger,exp,0.6892,1
23,1,Nonmatch,Stranger,exp,0.485,1
23,1,Nonmatch,Stranger,exp,0.5986,1
23,1,Nonmatch,Stranger,exp,0.733,1
23,1,Nonmatch,Stranger,exp,0.6011,1
23,1,Nonmatch,Stranger,exp,1.0841,1
23,1,Nonmatch,Stranger,exp,0.6988,1
23,1,Nonmatch,Stranger,exp,0.8565,1
23,1,Nonmatch,Stranger,exp,0.74,0
23,1,Nonmatch,Stranger,exp,0.7583,1
23,1,Nonmatch,Stranger,exp,0.7237,1
23,1,Nonmatch,Stranger,exp,0.7255,1
23,1,Nonmatch,Stranger,exp,0.6152,1
23,1,Nonmatch,Stranger,exp,0.6751,1
23,1,Nonmatch,Stranger,exp,1.0061,1
23,1,Nonmatch,Stranger,exp,0.6651,1
23,1,Nonmatch,Stranger,exp,0.7044,1
23,1,Nonmatch,Stranger,exp,0.6482,1
23,1,Nonmatch,Stranger,exp,0.6037,0
23,1,Nonmatch,Stranger,exp,0.8446,1
23,1,Nonmatch,Stranger,exp,0.721,1
23,1,Nonmatch,Stranger,exp,0.6227,1
23,1,Nonmatch,Stranger,exp,0.4871,1
23,1,Nonmatch,Stranger,exp,0.7174,1
23,1,Nonmatch,Stranger,exp,0.6006,1
23,1,Nonmatch,Stranger,exp,0.835,1
23,1,Nonmatch,Stranger,exp,0.708,1
23,1,Nonmatch,Stranger,exp,0.7188,1
23,1,Nonmatch,Stranger,exp,0.643,1
23,1,Nonmatch,Stranger,exp,0.7226,1
23,1,Nonmatch,Stranger,exp,0.6436,1
23,1,Nonmatch,Stranger,exp,0.6462,0
23,1,Nonmatch,Stranger,exp,0.6304,1
23,1,Nonmatch,Stranger,exp,0.799,1
23,1,Nonmatch,Stranger,exp,0.8309,1
23,1,Nonmatch,Stranger,exp,0.7351,1
23,1,Nonmatch,Stranger,exp,0.6392,1
23,1,Nonmatch,Stranger,exp,0.8112,1
23,1,Nonmatch,Stranger,exp,0.561,0
23,1,Nonmatch,Stranger,exp,0.517,1
23,1,Nonmatch,Stranger,exp,0.6737,1
23,1,Nonmatch,Stranger,exp,0.6786,0
23,1,Nonmatch,Stranger,exp,0.6269,0
23,1,Nonmatch,Stranger,exp,0.874,1
23,1,Nonmatch,Stranger,exp,0.6489,1
23,1,Nonmatch,Stranger,exp,0.4451,1
23,1,Nonmatch,Stranger,exp,0.8136,1
23,1,Nonmatch,Stranger,exp,0.8125,0
23,1,Nonmatch,Stranger,exp,0.838,1
23,1,Nonmatch,Stranger,exp,0.6932,1
23,1,Nonmatch,Stranger,exp,1.026,1
23,1,Nonmatch,Stranger,exp,0.4352,0
23,1,Nonmatch,Stranger,exp,0.7832,1
23,1,Nonmatch,Stranger,exp,0.7311,1
23,1,Nonmatch,Stranger,exp,0.7055,1
23,1,Nonmatch,Stranger,exp,0.6752,1
23,1,Nonmatch,Stranger,exp,0.9018,1
23,2,Match,Self,prac,0.709,-1
23,2,Match,Self,prac,0.8035,1
23,2,Match,Self,prac,0.7353,1
23,2,Match,Self,prac,0.6662,1
23,2,Match,Self,exp,0.4966,0
23,2,Match,Self,exp,0.6679,0
23,2,Match,Self,exp,0.9789,1
23,2,Match,Self,exp,0.8261,1
23,2,Match,Self,exp,0.7533,1
23,2,Match,Self,exp,0.7314,1
23,2,Match,Self,exp,1.0612,1
23,2,Match,Self,exp,0.7122,0
23,2,Match,Self,exp,0.772,1
23,2,Match,Self,exp,1.0841,1
23,2,Match,Self,exp,0.5062,1
23,2,Match,Self,exp,0.6042,1
23,2,Match,Self,exp,0.7612,1
23,2,Match,Self,exp,0.9325,1
23,2,Match,Self,exp,0.6541,1
23,2,Match,Self,exp,0.7098,1
23,2,Match,Self,exp,0.622,1
23,2,Match,Self,exp,0.6902,1
23,2,Match,Self,exp,0.6058,1
23,2,Match,Self,exp,0.8756,1
23,2,Match,Self,exp,0.6632,0
23,2,Match,Self,exp,0.7224,1
23,2,Match,Self,exp,0.9195,1
23,2,Match,Self,exp,0.786,1
23,2,Match,Self,exp,0.4803,1
23,2,Match,Self,exp,0.9082,1
23,2,Match,Self,exp,1.1374,1
23,2,Match,Self,exp,0.8542,1
23,2,Match,Self,exp,0.6048,1
23,2,Match,Self,exp,0.8507,0
23,2,Match,Self,exp,0.8146,1
23,2,Match,Self,exp,0.69,1
23,2,Match,Self,exp,0.6949,1
23,2,Match,Self,exp,0.7112,1
23,2,Match,Self,exp,0.6994,1
23,2,Match,Self,exp,0.5484,1
23,2,Match,Self,exp,0.9416,1
23,2,Match,Self,exp,0.7689,1
23,2,Match,Self,exp,1.0841,1
23,2,Match,Self,exp,0.8134,1
23,2,Match,Self,exp,0.622,1
23,2,Match,Self,exp,0.4708,1
23,2,Match,Self,exp,0.7497,1
23,2,Match,Self,exp,0.5475,1
23,2,Match,Self,exp,0.5618,1
23,2,Match,Self,exp,0.5803,1
23,2,Match,Self,exp,0.767,1
23,2,Match,Self,exp,0.6039,-1
23,2,Match,Self,exp,0.7938,0
23,2,Match,Self,exp,0.8651,1
23,2,Match,Self,exp,0.511,1
23,2,Match,Self,exp,0.7678,1
23,2,Match,Self,exp,0.6906,0
23,2,Match,Self,exp,0.8985,1
23,2,Match,Self,exp,0.788,0
23,2,Match,Self,exp,0.9027,1
23,2,Match,Self,exp,0.7681,1
23,2,Match,Self,exp,0.6443,-1
23,2,Match,Self,exp,0.6055,1
23,2,Match,Self,exp,0.6233,1
23,2,Match,Friend,prac,0.8622,0
23,2,Match,Friend,prac,0.6175,1
23,2,Match,Friend,prac,0.7427,1
23,2,Match,Friend,prac,0.6572,0
23,2,Match,Friend,exp,0.7812,0
23,2,Match,Friend,exp,0.7875,1
23,2,Match,Friend,exp,0.6751,1
23,2,Match,Friend,exp,0.7319,1
23,2,Match,Friend,exp,0.6769,1
23,2,Match,Friend,exp,0.9519,1
23,2,Match,Friend,exp,0.6978,1
23,2,Match,Friend,exp,0.8102,1
23,2,Match,Friend,exp,0.879,0
23,2,Match,Friend,exp,0.5197,1
23,2,Match,Friend,exp,0.7304,-1
23,2,Match,Friend,exp,0.6404,1
23,2,Match,Friend,exp,0.7238,1
23,2,Match,Friend,exp,0.6226,0
23,2,Match,Friend,exp,0.7681,1
23,2,Match,Friend,exp,0.8262,1
23,2,Match,Friend,exp,0.7197,1
23,2,Match,Friend,exp,0.3765,1
23,2,Match,Friend,exp,0.6686,1
23,2,Match,Friend,exp,0.7368,1
23,2,Match,Friend,exp,1.0841,1
23,2,Match,Friend,exp,0.9841,1
23,2,Match,Friend,exp,0.6011,0
23,2,Match,Friend,exp,0.8666,1
23,2,Match,Friend,exp,0.8725,1
23,2,Match,Friend,exp,0.6544,0
23,2,Match,Friend,exp,1.0189,1
23,2,Match,Friend,exp,0.5351,1
23,2,Match,Friend,exp,0.9113,1
23,2,Match,Friend,exp,0.6788,1
23,2,Match,Friend,exp,0.4972,1
23,2,Match,Friend,exp,0.8319,1
23,2,Match,Friend,exp,0.5018,0
23,2,Match,Friend,exp,0.5594,1
23,2,Match,Friend,exp,0.8845,1
23,2,Match,Friend,exp,0.5973,1
23,2,Match,Friend,exp,0.8262,1
23,2,Match,Friend,exp,0.6087,0
23,2,Match,Friend,exp,0.7096,1
23,2,Match,Friend,exp,0.6394,1
23,2,Match,Friend,exp,0.6892,2
23,2,Match,Friend,exp,0.7477,1
23,2,Match,Friend,exp,0.7731,1
23,2,Match,Friend,exp,0.6526,0
23,2,Match,Friend,exp,0.6158,0
23,2,Match,Friend,exp,0.7278,1
23,2,Match,Friend,exp,0.3611,1
23,2,Match,Friend,exp,0.7332,0
23,2,Match,Friend,exp,0.6476,1
23,2,Match,Friend,exp,1.1081,1
23,2,Match,Friend,exp,0.6552,0
23,2,Match,Friend,exp,0.6054,0
23,2,Match,Friend,exp,0.8413,1
23,2,Match,Friend,exp,0.7174,1
23,2,Match,Friend,exp,0.5986,0
23,2,Match,Friend,exp,0.5806,1
23,2,Match,Friend,exp,0.7436,0
23,2,Match,Friend,exp,0.7003,1
23,2,Match,Friend,exp,0.8131,1
23,2,Match,Friend,exp,0.7311,-1
23,2,Match,Stranger,prac,0.6019,1
23,2,Match,Stranger,prac,0.5685,1
23,2,Match,Stranger,prac,0.468,1
23,2,Match,Stranger,prac,0.5887,1
23,2,Match,Stranger,exp,0.3818,1
23,2,Match,Stranger,exp,0.9646,0
23,2,Match,Stranger,exp,0.5363,1
23,2,Match,Stranger,exp,1.085,1
23,2,Match,Stranger,exp,0.8402,0
23,2,Match,Stranger,exp,0.6365,1
23,2,Match,Stranger,exp,0.5614,0
23,2,Match,Stranger,exp,0.7266,1
23,2,Match,Stranger,exp,0.8566,1
23,2,Match,Stranger,exp,0.5648,1
23,2,Match,Stranger,exp,0.588,1
23,2,Match,Stranger,exp,0.9058,1
23,2,Match,Stranger,exp,0.8132,1
23,2,Match,Stranger,exp,0.9242,1
23,2,Match,Stranger,exp,0.9361,1
23,2,Match,Stranger,exp,0.6726,0
23,2,Match,Stranger,exp,0.705,1
23,2,Match,Stranger,exp,0.709,1
23,2,Match,Stranger,exp,0.9622,1
23,2,Match,Stranger,exp,1.0539,1
23,2,Match,Stranger,exp,0.5916,1
23,2,Match,Stranger,exp,0.699,1
23,2,Match,Stranger,exp,1.0252,1
